driver_id,constructor_id,race_id,race_name,season,fp1_best_time,fp2_best_time,fp3_best_time,fp1_avg_time,fp2_avg_time,fp3_avg_time
ocon,alpine,9,Canadian Grand Prix,2022,0 days 00:01:16.421000,0 days 00:01:15.119000,0 days 00:01:34.003000,0 days 00:01:17.582777777,0 days 00:01:16.098428571,0 days 00:01:36.393571428
bottas,alfa,9,Canadian Grand Prix,2022,0 days 00:01:16.426000,0,0 days 00:01:35.016000,0 days 00:01:17.391000,0,0 days 00:01:36.391500
zhou,alfa,9,Canadian Grand Prix,2022,0 days 00:01:17.152000,0 days 00:01:15.526000,0 days 00:01:35.213000,0 days 00:01:18.049333333,0 days 00:01:16.378000,0 days 00:01:36.483000
alonso,alpine,9,Canadian Grand Prix,2022,0 days 00:01:15.531000,0 days 00:01:14.543000,0 days 00:01:33.836000,0 days 00:01:17.595117647,0 days 00:01:15.470500,0 days 00:01:36.023571428
stroll,aston_martin,9,Canadian Grand Prix,2022,0 days 00:01:15.877000,0 days 00:01:15.396000,0 days 00:01:35.531000,0 days 00:01:16.996200,0 days 00:01:15.954200,0 days 00:01:36.939000
ricciardo,mclaren,9,Canadian Grand Prix,2022,0 days 00:01:16.083000,0 days 00:01:15.033000,0 days 00:01:34.110000,0 days 00:01:17.074600,0 days 00:01:16.088000,0 days 00:01:35.675250
albon,williams,9,Canadian Grand Prix,2022,0 days 00:01:16.308000,0 days 00:01:16.171000,0 days 00:01:35.761000,0 days 00:01:17.437250,0 days 00:01:16.790000,0 days 00:01:36.549250
gasly,alphatauri,9,Canadian Grand Prix,2022,0 days 00:01:16.165000,0 days 00:01:14.879000,0 days 00:01:33.889000,0 days 00:01:16.854000,0 days 00:01:16.272857142,0 days 00:01:36.360142857
norris,mclaren,9,Canadian Grand Prix,2022,0 days 00:01:16.211000,0 days 00:01:14.987000,0 days 00:01:34.248000,0 days 00:01:17.194200,0 days 00:01:15.884571428,0 days 00:01:36.339250
kevin_magnussen,haas,9,Canadian Grand Prix,2022,0 days 00:01:17.555000,0 days 00:01:15.499000,0 days 00:01:35.643000,0 days 00:01:17.960000,0 days 00:01:16.476625,0 days 00:01:36.232333333
tsunoda,alphatauri,9,Canadian Grand Prix,2022,0 days 00:01:16.322000,0 days 00:01:15.567000,0 days 00:01:36.261000,0 days 00:01:17.501888888,0 days 00:01:16.253800,0 days 00:01:37.526333333
perez,red_bull,9,Canadian Grand Prix,2022,0 days 00:01:15.619000,0 days 00:01:15.167000,0 days 00:01:34.498000,0 days 00:01:16.514333333,0 days 00:01:15.787500,0 days 00:01:35.599666666
sainz,ferrari,10,British Grand Prix,2022,0 days 00:01:42.967000,0 days 00:01:28.942000,0 days 00:01:28.689000,0 days 00:01:42.967000,0 days 00:01:30.699714285,0 days 00:01:29.255500
perez,red_bull,10,British Grand Prix,2022,0,0 days 00:01:29.753000,0 days 00:01:28.311000,0,0 days 00:01:30.807000,0 days 00:01:29.085166666
hamilton,mercedes,10,British Grand Prix,2022,0 days 00:01:42.781000,0 days 00:01:29.105000,0 days 00:01:28.488000,0 days 00:01:44.658333333,0 days 00:01:30.137666666,0 days 00:01:29.279500
leclerc,ferrari,10,British Grand Prix,2022,0 days 00:01:43.801000,0 days 00:01:29.404000,0 days 00:01:28.348000,0 days 00:01:44.285000,0 days 00:01:29.822750,0 days 00:01:28.855714285
alonso,alpine,10,British Grand Prix,2022,0,0 days 00:01:29.695000,0 days 00:01:29.520000,0,0 days 00:01:31.014333333,0 days 00:01:30.693666666
norris,mclaren,10,British Grand Prix,2022,0 days 00:01:44.337000,0 days 00:01:29.118000,0 days 00:01:29.102000,0 days 00:01:44.337000,0 days 00:01:31.460400,0 days 00:01:30.774000
max_verstappen,red_bull,10,British Grand Prix,2022,0,0 days 00:01:29.149000,0 days 00:01:27.901000,0,0 days 00:01:30.837200,0 days 00:01:28.262000
kevin_magnussen,haas,10,British Grand Prix,2022,0,0 days 00:01:30.480000,0 days 00:01:30.523000,0,0 days 00:01:31.785833333,0 days 00:01:30.949750
stroll,aston_martin,10,British Grand Prix,2022,0,0 days 00:01:29.942000,0 days 00:01:29.892000,0,0 days 00:01:30.933500,0 days 00:01:30.707142857
ricciardo,mclaren,10,British Grand Prix,2022,0,0 days 00:01:29.902000,0 days 00:01:30.293000,0,0 days 00:01:31.605800,0 days 00:01:31.135200
tsunoda,alphatauri,10,British Grand Prix,2022,0,0 days 00:01:30.338000,0 days 00:01:30.039000,0,0 days 00:01:31.474285714,0 days 00:01:30.729833333
ocon,alpine,10,British Grand Prix,2022,0,0 days 00:01:30.238000,0 days 00:01:29.552000,0,0 days 00:01:31.273400,0 days 00:01:29.742666666
gasly,alphatauri,10,British Grand Prix,2022,0,0 days 00:01:30.510000,0 days 00:01:29.885000,0,0 days 00:01:31.644333333,0 days 00:01:30.971888888
bottas,alfa,10,British Grand Prix,2022,0 days 00:01:42.249000,0 days 00:01:30,0 days 00:01:29.185000,0 days 00:01:43.914000,0 days 00:01:30.932166666,0 days 00:01:29.977571428
russell,mercedes,10,British Grand Prix,2022,0,0 days 00:01:29.799000,0 days 00:01:28.426000,0,0 days 00:01:31.407666666,0 days 00:01:29.347857142
zhou,alfa,10,British Grand Prix,2022,0 days 00:01:46.171000,0 days 00:01:30.271000,0 days 00:01:29.752000,0 days 00:01:46.171000,0 days 00:01:31.374166666,0 days 00:01:30.416666666
albon,williams,10,British Grand Prix,2022,0,0 days 00:01:30.263000,0 days 00:01:29.780000,0,0 days 00:01:31.578000,0 days 00:01:30.392800
leclerc,ferrari,11,Austrian Grand Prix,2022,0 days 00:01:06.557000,0 days 00:01:08.660000,0,0 days 00:01:07.529125,0 days 00:01:09.913062500,0
max_verstappen,red_bull,11,Austrian Grand Prix,2022,0 days 00:01:06.302000,0 days 00:01:08.778000,0,0 days 00:01:07.424000,0 days 00:01:09.265000,0
hamilton,mercedes,11,Austrian Grand Prix,2022,0 days 00:01:06.909000,0 days 00:01:09.350000,0,0 days 00:01:08.279714285,0 days 00:01:09.986333333,0
russell,mercedes,11,Austrian Grand Prix,2022,0 days 00:01:06.702000,0 days 00:01:09.240000,0,0 days 00:01:07.950555555,0 days 00:01:10.128000,0
ocon,alpine,11,Austrian Grand Prix,2022,0 days 00:01:07.462000,0 days 00:01:08.848000,0,0 days 00:01:08.260125,0 days 00:01:09.813200,0
norris,mclaren,11,Austrian Grand Prix,2022,0,0 days 00:01:09.519000,0,0,0 days 00:01:10.206851851,0
kevin_magnussen,haas,11,Austrian Grand Prix,2022,0 days 00:01:06.965000,0 days 00:01:09.960000,0,0 days 00:01:08.071750,0 days 00:01:10.874473684,0
ricciardo,mclaren,11,Austrian Grand Prix,2022,0 days 00:01:07.743000,0 days 00:01:09.852000,0,0 days 00:01:08.717500,0 days 00:01:10.489380952,0
alonso,alpine,11,Austrian Grand Prix,2022,0 days 00:01:07.100000,0 days 00:01:08.832000,0,0 days 00:01:08.337857142,0 days 00:01:09.690833333,0
bottas,alfa,11,Austrian Grand Prix,2022,0 days 00:01:07.522000,0 days 00:01:09.251000,0,0 days 00:01:08.419600,0 days 00:01:10.915714285,0
albon,williams,11,Austrian Grand Prix,2022,0 days 00:01:07.582000,0 days 00:01:09.740000,0,0 days 00:01:08.445000,0 days 00:01:10.284760,0
stroll,aston_martin,11,Austrian Grand Prix,2022,0 days 00:01:07.431000,0 days 00:01:09.525000,0,0 days 00:01:08.162333333,0 days 00:01:10.648935483,0
zhou,alfa,11,Austrian Grand Prix,2022,0 days 00:01:07.889000,0 days 00:01:09.665000,0,0 days 00:01:08.830500,0 days 00:01:10.599037037,0
gasly,alphatauri,11,Austrian Grand Prix,2022,0 days 00:01:07.592000,0 days 00:01:09.579000,0,0 days 00:01:08.479142857,0 days 00:01:10.216766666,0
tsunoda,alphatauri,11,Austrian Grand Prix,2022,0 days 00:01:07.296000,0 days 00:01:10.005000,0,0 days 00:01:08.354428571,0 days 00:01:10.875777777,0
sainz,ferrari,11,Austrian Grand Prix,2022,0 days 00:01:07.039000,0 days 00:01:08.610000,0,0 days 00:01:08.151400,0 days 00:01:09.807518518,0
perez,red_bull,11,Austrian Grand Prix,2022,0 days 00:01:06.839000,0 days 00:01:09.179000,0,0 days 00:01:07.802666666,0 days 00:01:10.099076923,0
max_verstappen,red_bull,12,French Grand Prix,2022,0 days 00:01:34.021000,0 days 00:01:33.077000,0 days 00:01:32.272000,0 days 00:01:35.398800,0 days 00:01:33.559666666,0 days 00:01:32.958000
hamilton,mercedes,12,French Grand Prix,2022,0,0 days 00:01:33.517000,0 days 00:01:33.255000,0,0 days 00:01:35.151000,0 days 00:01:34.097800
russell,mercedes,12,French Grand Prix,2022,0 days 00:01:34.881000,0 days 00:01:33.291000,0 days 00:01:33.376000,0 days 00:01:36.569125,0 days 00:01:34.667666666,0 days 00:01:34.134000
perez,red_bull,12,French Grand Prix,2022,0 days 00:01:35.174000,0 days 00:01:34.060000,0 days 00:01:33.293000,0 days 00:01:35.632666666,0 days 00:01:34.712333333,0 days 00:01:33.397750
sainz,ferrari,12,French Grand Prix,2022,0 days 00:01:34.268000,0 days 00:01:32.527000,0 days 00:01:32.626000,0 days 00:01:34.876000,0 days 00:01:32.924500,0 days 00:01:33.005000
alonso,alpine,12,French Grand Prix,2022,0 days 00:01:35.875000,0 days 00:01:34.259000,0 days 00:01:33.505000,0 days 00:01:36.853333333,0 days 00:01:35.246500,0 days 00:01:34.608142857
norris,mclaren,12,French Grand Prix,2022,0 days 00:01:35.232000,0 days 00:01:33.607000,0 days 00:01:33.669000,0 days 00:01:37.298285714,0 days 00:01:35.145250,0 days 00:01:34.208500
ocon,alpine,12,French Grand Prix,2022,0 days 00:01:35.828000,0 days 00:01:34.660000,0 days 00:01:34.122000,0 days 00:01:37.511444444,0 days 00:01:35.441000,0 days 00:01:34.614000
ricciardo,mclaren,12,French Grand Prix,2022,0 days 00:01:35.660000,0 days 00:01:33.984000,0 days 00:01:33.788000,0 days 00:01:36.883833333,0 days 00:01:35.190500,0 days 00:01:34.990250
stroll,aston_martin,12,French Grand Prix,2022,0 days 00:01:35.810000,0 days 00:01:34.595000,0 days 00:01:34.177000,0 days 00:01:36.740000,0 days 00:01:35.379666666,0 days 00:01:34.958000
gasly,alphatauri,12,French Grand Prix,2022,0 days 00:01:34.979000,0 days 00:01:33.906000,0 days 00:01:33.869000,0 days 00:01:36.123500,0 days 00:01:35.001666666,0 days 00:01:34.308400
albon,williams,12,French Grand Prix,2022,0 days 00:01:35.414000,0 days 00:01:34.653000,0 days 00:01:33.558000,0 days 00:01:36.542750,0 days 00:01:35.389666666,0 days 00:01:34.570800
bottas,alfa,12,French Grand Prix,2022,0,0 days 00:01:34.264000,0 days 00:01:33.872000,0,0 days 00:01:35.323857142,0 days 00:01:34.015800
zhou,alfa,12,French Grand Prix,2022,0 days 00:01:35.676000,0 days 00:01:34.654000,0 days 00:01:33.911000,0 days 00:01:36.582250,0 days 00:01:35.676500,0 days 00:01:34.783666666
kevin_magnussen,haas,12,French Grand Prix,2022,0 days 00:01:36.104000,0 days 00:01:33.928000,0 days 00:01:34.031000,0 days 00:01:37.406500,0 days 00:01:35.194500,0 days 00:01:34.339333333
leclerc,ferrari,12,French Grand Prix,2022,0 days 00:01:33.930000,0 days 00:01:32.628000,0 days 00:01:32.909000,0 days 00:01:35.885166666,0 days 00:01:33.315333333,0 days 00:01:34.043000
tsunoda,alphatauri,12,French Grand Prix,2022,0 days 00:01:36.127000,0 days 00:01:34.540000,0 days 00:01:33.751000,0 days 00:01:37.347666666,0 days 00:01:35.324400,0 days 00:01:34.240400
max_verstappen,red_bull,13,Hungarian Grand Prix,2022,0 days 00:01:18.880000,0 days 00:01:18.728000,0 days 00:01:43.205000,0 days 00:01:19.980000,0 days 00:01:19.355666666,0 days 00:01:44.218500
hamilton,mercedes,13,Hungarian Grand Prix,2022,0 days 00:01:19.710000,0 days 00:01:19.547000,0 days 00:01:44.832000,0 days 00:01:20.667666666,0 days 00:01:20.348000,0 days 00:01:44.832000
russell,mercedes,13,Hungarian Grand Prix,2022,0 days 00:01:19.606000,0 days 00:01:19.355000,0 days 00:01:43.434000,0 days 00:01:21.171200,0 days 00:01:20.251500,0 days 00:01:44.370000
sainz,ferrari,13,Hungarian Grand Prix,2022,0 days 00:01:18.750000,0 days 00:01:18.676000,0 days 00:01:43.589000,0 days 00:01:19.990166666,0 days 00:01:19.525750,0 days 00:01:44.559000
perez,red_bull,13,Hungarian Grand Prix,2022,0 days 00:01:19.622000,0 days 00:01:19.397000,0,0 days 00:01:20.399857142,0 days 00:01:19.917400,0
leclerc,ferrari,13,Hungarian Grand Prix,2022,0 days 00:01:19.039000,0 days 00:01:18.445000,0 days 00:01:42.141000,0 days 00:01:19.876857142,0 days 00:01:18.866200,0 days 00:01:44.176500
norris,mclaren,13,Hungarian Grand Prix,2022,0 days 00:01:19.299000,0 days 00:01:18.662000,0 days 00:01:43.743000,0 days 00:01:20.719833333,0 days 00:01:20.939750,0 days 00:01:44.189000
alonso,alpine,13,Hungarian Grand Prix,2022,0 days 00:01:20.377000,0 days 00:01:19.049000,0 days 00:01:43.570000,0 days 00:01:20.811333333,0 days 00:01:19.804250,0 days 00:01:45.029200
ocon,alpine,13,Hungarian Grand Prix,2022,0 days 00:01:20.348000,0 days 00:01:19.614000,0 days 00:01:45.570000,0 days 00:01:21.438700,0 days 00:01:20.648000,0 days 00:01:45.570000
stroll,aston_martin,13,Hungarian Grand Prix,2022,0 days 00:01:20.414000,0 days 00:01:19.702000,0 days 00:01:45.638000,0 days 00:01:20.473666666,0 days 00:01:20.379800,0 days 00:01:45.713500
gasly,alphatauri,13,Hungarian Grand Prix,2022,0 days 00:01:20.456000,0 days 00:01:19.730000,0 days 00:01:46.091000,0 days 00:01:20.878333333,0 days 00:01:20.387250,0 days 00:01:46.091000
zhou,alfa,13,Hungarian Grand Prix,2022,0 days 00:01:20.810000,0 days 00:01:19.605000,0 days 00:01:45.691000,0 days 00:01:20.901000,0 days 00:01:20.733000,0 days 00:01:45.691000
ricciardo,mclaren,13,Hungarian Grand Prix,2022,0 days 00:01:19.841000,0 days 00:01:18.872000,0 days 00:01:45.624000,0 days 00:01:21.307454545,0 days 00:01:20.752000,0 days 00:01:45.722000
kevin_magnussen,haas,13,Hungarian Grand Prix,2022,0 days 00:01:20.921000,0 days 00:01:19.818000,0 days 00:01:44.655000,0 days 00:01:21.133000,0 days 00:01:20.637800,0 days 00:01:45.591666666
albon,williams,13,Hungarian Grand Prix,2022,0 days 00:01:20.834000,0 days 00:01:20.615000,0 days 00:01:42.381000,0 days 00:01:21.845500,0 days 00:01:20.642500,0 days 00:01:44.145666666
tsunoda,alphatauri,13,Hungarian Grand Prix,2022,0 days 00:01:20.695000,0 days 00:01:20.521000,0 days 00:01:45.850000,0 days 00:01:20.695000,0 days 00:01:20.981750,0 days 00:01:45.910000
bottas,alfa,13,Hungarian Grand Prix,2022,0,0 days 00:01:19.411000,0 days 00:01:45.930000,0,0 days 00:01:20.461166666,0 days 00:01:45.930000
max_verstappen,red_bull,14,Belgian Grand Prix,2022,0 days 00:01:46.755000,0 days 00:01:45.507000,0 days 00:01:45.184000,0 days 00:01:47.021666666,0 days 00:01:46.746000,0 days 00:01:46.298000
perez,red_bull,14,Belgian Grand Prix,2022,0 days 00:01:48.474000,0 days 00:01:47.346000,0 days 00:01:45.047000,0 days 00:01:49.348666666,0 days 00:01:48.235000,0 days 00:01:45.744000
sainz,ferrari,14,Belgian Grand Prix,2022,0 days 00:01:46.538000,0 days 00:01:46.649000,0 days 00:01:45.824000,0 days 00:01:49.546400,0 days 00:01:47.409000,0 days 00:01:46.357000
russell,mercedes,14,Belgian Grand Prix,2022,0 days 00:01:47.396000,0 days 00:01:47.042000,0 days 00:01:46.071000,0 days 00:01:49.708600,0 days 00:01:48.834500,0 days 00:01:47.200500
alonso,alpine,14,Belgian Grand Prix,2022,0 days 00:01:49.664000,0 days 00:01:46.975000,0 days 00:01:46.061000,0 days 00:01:50.290000,0 days 00:01:48.325800,0 days 00:01:47.578000
leclerc,ferrari,14,Belgian Grand Prix,2022,0 days 00:01:46.607000,0 days 00:01:46.369000,0 days 00:01:46.120000,0 days 00:01:49.780666666,0 days 00:01:47.744750,0 days 00:01:46.532000
ocon,alpine,14,Belgian Grand Prix,2022,0 days 00:01:50.315000,0 days 00:01:47.944000,0 days 00:01:46.601000,0 days 00:01:50.315000,0 days 00:01:49.258833333,0 days 00:01:46.601000
gasly,alphatauri,14,Belgian Grand Prix,2022,0,0 days 00:01:47.782000,0 days 00:01:46.604000,0,0 days 00:01:48.840500,0 days 00:01:46.969000
albon,williams,14,Belgian Grand Prix,2022,0 days 00:01:47.835000,0 days 00:01:47.520000,0 days 00:01:46.836000,0 days 00:01:49.292250,0 days 00:01:48.937000,0 days 00:01:47.978750
stroll,aston_martin,14,Belgian Grand Prix,2022,0 days 00:01:47.437000,0 days 00:01:46.635000,0 days 00:01:46.975000,0 days 00:01:49.848500,0 days 00:01:48.244000,0 days 00:01:47.928500
norris,mclaren,14,Belgian Grand Prix,2022,0 days 00:01:49.470000,0 days 00:01:46.589000,0 days 00:01:45.965000,0 days 00:01:49.591000,0 days 00:01:47.574500,0 days 00:01:47.889000
tsunoda,alphatauri,14,Belgian Grand Prix,2022,0 days 00:01:48.310000,0 days 00:01:47.658000,0 days 00:01:47.035000,0 days 00:01:50.185333333,0 days 00:01:48.735000,0 days 00:01:47.677500
zhou,alfa,14,Belgian Grand Prix,2022,0 days 00:01:48.672000,0 days 00:01:47.617000,0 days 00:01:47.089000,0 days 00:01:50.622500,0 days 00:01:49.029833333,0 days 00:01:48.098750
ricciardo,mclaren,14,Belgian Grand Prix,2022,0 days 00:01:48.081000,0 days 00:01:47.255000,0 days 00:01:46.646000,0 days 00:01:49.618500,0 days 00:01:48.490000,0 days 00:01:48.367500
kevin_magnussen,haas,14,Belgian Grand Prix,2022,0 days 00:01:50.982000,0 days 00:01:48.208000,0 days 00:01:46.982000,0 days 00:01:50.982000,0 days 00:01:49.231400,0 days 00:01:47.561000
bottas,alfa,14,Belgian Grand Prix,2022,0,0 days 00:01:48.419000,0 days 00:01:46.881000,0,0 days 00:01:49.414200,0 days 00:01:48.053200
hamilton,mercedes,14,Belgian Grand Prix,2022,0 days 00:01:48.420000,0 days 00:01:46.893000,0 days 00:01:46.769000,0 days 00:01:49.358333333,0 days 00:01:48.713666666,0 days 00:01:47.179333333
max_verstappen,red_bull,15,Dutch Grand Prix,2022,0 days 00:01:14.714000,0 days 00:01:13.042000,0 days 00:01:11.793000,0 days 00:01:15.324666666,0 days 00:01:13.253500,0 days 00:01:12.033750
russell,mercedes,15,Dutch Grand Prix,2022,0 days 00:01:12.455000,0 days 00:01:12.655000,0 days 00:01:11.698000,0 days 00:01:13.649000,0 days 00:01:13.608750,0 days 00:01:13.946875
leclerc,ferrari,15,Dutch Grand Prix,2022,0 days 00:01:13.127000,0 days 00:01:12.345000,0 days 00:01:11.632000,0 days 00:01:14.068800,0 days 00:01:13.371250,0 days 00:01:13.563833333
hamilton,mercedes,15,Dutch Grand Prix,2022,0 days 00:01:12.695000,0 days 00:01:12.417000,0 days 00:01:12.156000,0 days 00:01:14.353200,0 days 00:01:13.419000,0 days 00:01:14.086100
perez,red_bull,15,Dutch Grand Prix,2022,0 days 00:01:13.416000,0 days 00:01:13.493000,0 days 00:01:12.176000,0 days 00:01:14.266333333,0 days 00:01:13.881500,0 days 00:01:13.091800
alonso,alpine,15,Dutch Grand Prix,2022,0 days 00:01:13.633000,0 days 00:01:12.848000,0 days 00:01:12.327000,0 days 00:01:14.423400,0 days 00:01:13.810500,0 days 00:01:13.670500
norris,mclaren,15,Dutch Grand Prix,2022,0 days 00:01:12.929000,0 days 00:01:12.448000,0 days 00:01:12.591000,0 days 00:01:14.934750,0 days 00:01:13.132666666,0 days 00:01:13.545333333
sainz,ferrari,15,Dutch Grand Prix,2022,0 days 00:01:12.845000,0 days 00:01:12.349000,0 days 00:01:11.971000,0 days 00:01:13.966333333,0 days 00:01:13.101666666,0 days 00:01:12.735666666
ocon,alpine,15,Dutch Grand Prix,2022,0 days 00:01:13.963000,0 days 00:01:13.305000,0 days 00:01:13.003000,0 days 00:01:14.365250,0 days 00:01:14.615200,0 days 00:01:13.979400
stroll,aston_martin,15,Dutch Grand Prix,2022,0 days 00:01:14.257000,0 days 00:01:12.746000,0 days 00:01:12.773000,0 days 00:01:15.006750,0 days 00:01:13.684000,0 days 00:01:13.038000
gasly,alphatauri,15,Dutch Grand Prix,2022,0 days 00:01:14.474000,0 days 00:01:13.666000,0 days 00:01:13.046000,0 days 00:01:14.719333333,0 days 00:01:14.404750,0 days 00:01:14.005250
albon,williams,15,Dutch Grand Prix,2022,0 days 00:01:14.063000,0 days 00:01:13.837000,0 days 00:01:12.775000,0 days 00:01:14.387000,0 days 00:01:14.402666666,0 days 00:01:13.958250
kevin_magnussen,haas,15,Dutch Grand Prix,2022,0 days 00:01:14.405000,0 days 00:01:14.282000,0 days 00:01:12.606000,0 days 00:01:14.760333333,0 days 00:01:15.018750,0 days 00:01:13.201750
zhou,alfa,15,Dutch Grand Prix,2022,0 days 00:01:14.534000,0 days 00:01:13.624000,0 days 00:01:13.421000,0 days 00:01:14.677500,0 days 00:01:14.688500,0 days 00:01:13.621500
ricciardo,mclaren,15,Dutch Grand Prix,2022,0 days 00:01:13.077000,0 days 00:01:13.362000,0 days 00:01:13.299000,0 days 00:01:14.686000,0 days 00:01:13.876000,0 days 00:01:13.994666666
bottas,alfa,15,Dutch Grand Prix,2022,0 days 00:01:14.695000,0 days 00:01:14.167000,0 days 00:01:13.359000,0 days 00:01:15.244000,0 days 00:01:14.706750,0 days 00:01:14.219750
tsunoda,alphatauri,15,Dutch Grand Prix,2022,0 days 00:01:14.630000,0 days 00:01:13.419000,0 days 00:01:13.256000,0 days 00:01:15.048000,0 days 00:01:14.371400,0 days 00:01:14.071666666
max_verstappen,red_bull,16,Italian Grand Prix,2022,0 days 00:01:22.840000,0 days 00:01:21.807000,0 days 00:01:21.252000,0 days 00:01:25.001187500,0 days 00:01:24.216000,0 days 00:01:21.529000
leclerc,ferrari,16,Italian Grand Prix,2022,0 days 00:01:22.410000,0 days 00:01:21.857000,0 days 00:01:21.599000,0 days 00:01:24.947545454,0 days 00:01:23.567400,0 days 00:01:21.904500
russell,mercedes,16,Italian Grand Prix,2022,0 days 00:01:22.689000,0 days 00:01:22.386000,0 days 00:01:22.357000,0 days 00:01:25.383571428,0 days 00:01:23.088000,0 days 00:01:24.149181818
sainz,ferrari,16,Italian Grand Prix,2022,0 days 00:01:22.487000,0 days 00:01:21.664000,0 days 00:01:21.897000,0 days 00:01:25.416555555,0 days 00:01:23.101800,0 days 00:01:22.815333333
hamilton,mercedes,16,Italian Grand Prix,2022,0 days 00:01:22.831000,0 days 00:01:22.503000,0 days 00:01:22.567000,0 days 00:01:25.247500,0 days 00:01:23.728250,0 days 00:01:23.922285714
perez,red_bull,16,Italian Grand Prix,2022,0 days 00:01:23.661000,0 days 00:01:22.394000,0 days 00:01:21.848000,0 days 00:01:24.730800,0 days 00:01:22.932250,0 days 00:01:22.417600
norris,mclaren,16,Italian Grand Prix,2022,0 days 00:01:23.856000,0 days 00:01:22.338000,0 days 00:01:22.319000,0 days 00:01:25.457083333,0 days 00:01:23.372500,0 days 00:01:23.527250
gasly,alphatauri,16,Italian Grand Prix,2022,0 days 00:01:23.640000,0 days 00:01:23.135000,0 days 00:01:22.755000,0 days 00:01:24.725000,0 days 00:01:23.796600,0 days 00:01:23.377714285
